"","id","date","price","bedrooms","bathrooms","sqft_living","sqft_lot","floors","waterfront","view","condition","grade","sqft_above","sqft_basement","yr_built","yr_renovated","zipcode","lat","long","sqft_living15","sqft_lot15"
"16863",525069127,"20140523T000000",1200000,4,3.5,4740,172497,2,0,0,3,11,4740,0,2003,0,98053,47.6779,-122.075,2120,49658
"16864",2460900010,"20140924T000000",364000,2,2.25,1280,2574,2,0,0,3,7,1280,0,1992,0,98144,47.5939,-122.302,1250,3960
"16865",1566100595,"20140514T000000",3e+05,3,1,1260,8280,1,0,0,3,6,1260,0,1946,0,98115,47.7,-122.299,2100,8280
"16866",8682291680,"20150317T000000",558000,2,1.75,1930,4601,1,0,0,3,8,1930,0,2006,0,98053,47.7196,-122.022,1670,4500
"16867",7841300285,"20140811T000000",199950,1,1.5,1048,4800,1,0,0,3,7,1048,0,1942,0,98055,47.4759,-122.212,950,4800
"16868",6071700020,"20140827T000000",515000,3,2.25,1640,8400,1,0,0,4,8,1640,0,1962,0,98006,47.5484,-122.172,2110,8400
"16869",4315700275,"20141107T000000",590000,4,2.5,2380,4950,2,0,0,3,8,2380,0,2004,0,98136,47.5382,-122.391,1370,5120
"16870",2330000130,"20140723T000000",813500,4,2,2530,15520,1,0,0,5,8,2220,310,1964,0,98005,47.613,-122.167,2500,13300
"16871",1246700103,"20150423T000000",725000,4,2.5,2700,25870,2,0,0,4,8,2700,0,1992,0,98033,47.6934,-122.161,1540,20720
"16872",7504200250,"20150428T000000",490000,3,2.25,2330,3600,1.5,0,0,3,8,2330,0,1971,0,98074,47.631,-122.061,2050,4275
"16873",3797310010,"20140827T000000",277000,3,2.25,2160,9612,2,0,0,3,7,2160,0,1994,0,98022,47.1927,-122.011,1970,9247
"16874",4058000010,"20140509T000000",325000,4,1.5,1470,70800,1,0,0,3,7,1470,0,1976,0,98010,47.3458,-121.948,1810,72337
"16875",3888100022,"20140925T000000",649800,4,2.5,2280,9827,2,0,0,3,8,2280,0,1995,0,98033,47.6883,-122.168,1660,9827
"16876",1934800022,"20140723T000000",425000,3,1,1280,3200,1.5,0,0,3,7,1280,0,1903,0,98122,47.6029,-122.307,1320,1676
"16877",3501100280,"20150329T000000",460000,2,1,850,4650,1,0,0,3,7,850,0,1975,0,98117,47.6926,-122.365,980,4700
"16878",2725069108,"20140805T000000",750000,3,3.25,4610,81935,2,0,0,4,9,4610,0,1984,0,98074,47.6217,-122.021,2900,43500
"16879",126039413,"20140710T000000",469000,5,2.5,2690,11745,1,0,0,3,8,1790,900,1960,0,98177,47.7708,-122.362,2670,7905
"16880",461001435,"20140610T000000",566000,4,1.75,2440,5000,1,0,0,3,8,1340,1100,1954,0,98117,47.6823,-122.371,2170,5000
"16881",6403500290,"20140502T000000",407500,3,2.5,1930,10460,2,0,0,3,8,1930,0,1996,0,98059,47.4938,-122.161,2290,8228
"16882",2826049108,"20141028T000000",353500,2,1,800,8775,1,0,0,3,6,800,0,1942,0,98125,47.7171,-122.307,1470,8976
"16883",1823069102,"20140508T000000",524000,3,2.25,2430,73151,1,0,0,3,8,2430,0,1974,0,98059,47.4749,-122.092,2800,39250
"16884",4233400280,"20140822T000000",264950,4,2.5,1990,9656,2,0,0,3,7,1990,0,1994,0,98010,47.3125,-121.998,1500,9656
"16885",1088800470,"20141028T000000",547500,3,2.5,2550,10355,2,0,0,3,9,2550,0,1990,0,98011,47.739,-122.203,2550,10084
"16886",2025701060,"20141117T000000",264500,3,2.25,1370,7087,2,0,0,3,7,1370,0,1993,0,98038,47.3504,-122.035,1400,6600
"16887",7922900250,"20140520T000000",507500,3,2,2020,8118,1,0,0,3,7,1020,1000,1963,0,98008,47.5866,-122.118,1670,8118
"16888",6372000280,"20141008T000000",560000,3,3.5,1560,2198,2,0,0,3,8,1180,380,2006,0,98116,47.5812,-122.403,1550,1467
"16889",1424130050,"20141216T000000",995000,5,4,5610,22529,2,0,0,3,11,4090,1520,1996,0,98072,47.7239,-122.092,3860,24751
"16890",7942601435,"20150324T000000",835000,6,2,3560,5120,2.5,0,2,3,9,3560,0,1900,0,98122,47.6056,-122.311,2130,5120
"16891",3959401284,"20140626T000000",440000,3,1.5,2120,6290,1,0,0,4,8,1220,900,1949,0,98108,47.5658,-122.318,1620,5400
"16892",1370802335,"20140728T000000",1015000,3,2.5,2920,5629,1,0,2,5,8,1460,1460,1955,0,98199,47.642,-122.405,2380,5000
"16893",4058801680,"20140523T000000",3e+05,2,1,1340,7788,1,0,2,3,7,1340,0,1947,0,98178,47.5094,-122.244,2550,7788
"16894",3501100050,"20141210T000000",125000,3,1,1230,4800,1.5,0,0,1,6,1230,0,1916,0,98117,47.6941,-122.365,1230,4800
"16895",1231000895,"20141105T000000",986000,4,3.5,2840,5900,2,0,0,3,10,1920,920,1910,2008,98118,47.5543,-122.268,1300,4900
"16896",7129300500,"20140812T000000",315000,4,2.5,2080,5650,1,0,0,3,7,1680,400,1950,0,98178,47.5107,-122.257,1270,5650
"16897",6752600050,"20140812T000000",320000,4,2.5,2070,7007,2,0,0,3,7,2070,0,1996,0,98031,47.3968,-122.171,2130,8100
"16898",3303990380,"20141204T000000",972000,4,3.25,4010,13797,2,0,0,3,11,4010,0,2003,0,98059,47.5229,-122.152,3980,12120
"16899",2579500006,"20140909T000000",760000,3,2.5,2190,10000,1,0,0,4,7,1540,650,1957,0,98040,47.5419,-122.214,2880,11782
"16900",3365900462,"20140903T000000",265000,4,3,1730,7264,2,0,0,3,6,1730,0,1920,0,98168,47.4738,-122.264,1500,12104
"16901",2695600130,"20141118T000000",355000,2,1,1250,4558,1,0,0,3,7,1250,0,1948,0,98126,47.5318,-122.379,1180,4494
"16902",3438501700,"20140827T000000",3e+05,3,1,1300,20812,1,0,0,3,6,1300,0,1927,0,98106,47.5435,-122.359,1210,17340
"16903",3876311350,"20140826T000000",474950,5,2.5,2080,8347,1,0,0,4,7,1460,620,1975,0,98034,47.7334,-122.168,1840,7713
"16904",4046710050,"20140827T000000",470000,4,2,2180,17180,2,0,0,4,7,2180,0,1977,0,98014,47.698,-121.92,1880,14043
"16905",1725059259,"20141125T000000",437500,3,1,1630,16393,1,0,0,3,7,1630,0,1969,0,98033,47.6576,-122.186,1880,23497
"16906",7518503220,"20141028T000000",520000,2,1.5,1840,3825,1,0,0,3,8,1040,800,1928,0,98117,47.6808,-122.38,1290,5100
"16907",3445000005,"20141117T000000",237600,2,1,1370,11584,1,0,0,4,6,1370,0,1950,0,98198,47.4224,-122.293,1330,8012
"16908",3530420020,"20140711T000000",162950,2,1,950,2784,1,0,0,4,8,950,0,1972,0,98198,47.3793,-122.321,1080,3899
"16909",6893300290,"20141111T000000",457000,3,1.75,1690,6375,1,0,0,3,8,1690,0,1903,2002,98024,47.5247,-121.926,1270,7774
"16910",7856560480,"20140808T000000",635000,3,2.5,1780,11000,1,0,0,4,8,1210,570,1980,0,98006,47.5574,-122.149,2310,9700
"16911",8121100415,"20140530T000000",735000,4,3,2840,4120,1.5,0,0,4,8,2060,780,1931,0,98118,47.5683,-122.283,1840,5871
"16912",3754501060,"20140918T000000",910000,2,2.5,2000,5150,2,0,4,3,9,2000,0,1992,0,98034,47.7056,-122.223,2510,6800
"16913",3278602040,"20141021T000000",346500,3,3.25,1570,2048,2,0,0,3,8,1290,280,2006,0,98126,47.548,-122.375,1570,2006
"16914",1592000050,"20140905T000000",655000,4,2.5,2370,9517,1,0,0,3,9,1630,740,1984,0,98074,47.6222,-122.034,2440,9035
"16915",1324079007,"20141110T000000",425000,3,1.75,1610,144619,1,0,0,3,7,1610,0,1977,0,98024,47.5659,-121.863,2220,144619
"16916",7140600225,"20150217T000000",137000,3,1,1300,10125,1,0,0,4,6,1300,0,1959,0,98002,47.2921,-122.215,1300,10125
"16917",200500680,"20140715T000000",557500,3,2.5,2620,11056,2,0,0,3,9,2620,0,1988,0,98011,47.7378,-122.218,2560,8688
"16918",421079142,"20140509T000000",415000,4,2.25,3060,48787,2,0,0,3,8,3060,0,1992,0,98010,47.3397,-121.918,2090,48787
"16919",9346700280,"20140620T000000",830000,5,2.25,2780,10192,2,0,0,4,9,2780,0,1978,0,98007,47.6134,-122.152,2740,9900
"16920",293800680,"20150415T000000",949000,4,3,4270,85643,2,0,0,3,11,4270,0,1991,0,98077,47.7711,-122.048,3760,51170
"16921",339600190,"20141014T000000",420000,3,1,1310,3963,1,0,0,5,7,1310,0,1986,0,98052,47.6826,-122.096,1010,3363
"16922",1787600190,"20150403T000000",353000,2,1,1100,7500,1,0,0,3,7,1100,0,1951,0,98125,47.7235,-122.326,1920,7149
"16923",2026079016,"20140904T000000",560000,3,1.75,1480,383328,1.5,0,0,3,8,1480,0,1980,0,98019,47.7192,-121.932,1480,67082
"16924",8673400086,"20140502T000000",445700,3,2.5,1270,1180,3,0,0,3,8,1270,0,2001,0,98107,47.6697,-122.392,1320,1180
"16925",2760200050,"20140717T000000",226000,4,1,1270,6459,1.5,0,0,3,7,1270,0,1918,0,98118,47.5441,-122.273,1300,4100
"16926",3205000050,"20141205T000000",358000,3,1,890,9870,1,0,0,4,7,890,0,1960,0,98056,47.5398,-122.178,1270,9861
"16927",2201500680,"20150305T000000",501000,3,1.75,1480,8667,1,0,0,5,7,740,740,1954,0,98006,47.5718,-122.136,1600,10644
"16928",4022902555,"20150321T000000",609000,4,2.5,3240,23870,1,0,0,3,9,1840,1400,1972,0,98155,47.7731,-122.282,2290,13340
"16929",3410600080,"20140709T000000",734950,4,3.25,4280,47179,2,0,0,3,10,3050,1230,2002,0,98092,47.3017,-122.127,2820,43401
"16930",7385300020,"20140613T000000",725000,5,2.5,3210,12000,1,0,0,4,8,1830,1380,1968,0,98007,47.6205,-122.148,2450,12000
"16931",3876312570,"20140811T000000",350500,3,2.25,1870,7200,1,0,0,3,7,1390,480,1975,0,98072,47.734,-122.174,1830,7876
"16932",5016002275,"20140602T000000",610000,5,2.5,3990,3839,1,0,0,4,8,1990,2000,1962,0,98112,47.6236,-122.299,2090,5000
"16933",3213200250,"20141106T000000",605125,2,1,1160,5029,1,0,0,3,7,910,250,1940,0,98115,47.6723,-122.266,1220,5029
"16934",6448000010,"20150428T000000",1388000,4,2.25,2940,20384,2,0,0,4,9,2940,0,1970,0,98004,47.6214,-122.227,3410,19910
"16935",1330900050,"20150421T000000",550000,3,2.25,1850,37264,2,0,0,3,8,1850,0,1981,0,98053,47.6486,-122.035,2390,36036
"16936",2810600022,"20141007T000000",335000,2,1.75,1060,1202,2,0,0,3,7,760,300,2003,0,98136,47.5426,-122.388,1060,1493
"16937",1761600050,"20141231T000000",397000,3,2,1100,9165,1,0,0,4,7,1100,0,1969,0,98034,47.7304,-122.231,1510,8500
"16938",4233400480,"20141124T000000",240000,3,2,1190,10299,1,0,0,3,7,1190,0,1994,0,98010,47.314,-122,1700,9849
"16939",4222310680,"20140926T000000",240000,3,2,1030,11118,1,0,0,5,7,1030,0,1970,0,98003,47.3463,-122.308,1300,7920
"16940",5630500005,"20141120T000000",262500,2,1.5,1140,14373,1,0,0,3,7,1140,0,1949,1996,98011,47.7354,-122.219,2140,9860
"16941",9523102040,"20140922T000000",440000,3,1.5,2260,5300,1,0,0,3,7,1200,1060,1940,0,98103,47.6756,-122.348,1950,5000
"16942",2626119028,"20150323T000000",160000,3,1,1140,3240,1.5,0,0,4,6,1140,0,1910,0,98014,47.7093,-121.364,1140,4700
"16943",5015001680,"20140611T000000",427000,4,1,1860,4736,1.5,0,0,1,7,1860,0,1901,0,98112,47.6251,-122.3,1800,4000
"16944",7202360430,"20140701T000000",920000,4,3.5,4080,10666,2,0,0,3,9,4080,0,2005,0,98053,47.6818,-122.023,3920,8154
"16945",3880900170,"20140805T000000",2300000,4,2.5,3280,7100,2,0,4,3,10,2180,1100,1911,1987,98119,47.6285,-122.362,3240,6674
"16946",926069142,"20141124T000000",480000,4,2.5,2870,35757,2,0,0,4,9,2870,0,1977,0,98077,47.7568,-122.05,2700,41221
"16947",2790410250,"20140505T000000",615000,4,1.75,2300,11700,1,0,0,4,9,1960,340,1977,0,98052,47.6331,-122.094,2840,12000
"16948",6681500080,"20140822T000000",736500,3,2,2230,4800,1.5,0,0,4,7,1290,940,1915,0,98199,47.645,-122.386,1650,5040
"16949",9274201809,"20141119T000000",542500,3,2.5,1920,1649,2.5,0,0,3,8,1600,320,2004,0,98116,47.5901,-122.388,1650,3053
"16950",418000415,"20150319T000000",191000,2,1,700,5000,1,0,0,5,6,700,0,1952,0,98056,47.4927,-122.172,1040,5200
"16951",8078460050,"20140718T000000",730000,4,2.5,2740,11975,2,0,0,4,8,2740,0,1991,0,98074,47.6315,-122.028,2310,9068
"16952",7151700585,"20141125T000000",1225000,5,2.25,3440,5000,2,0,2,5,9,3440,0,1901,0,98122,47.6127,-122.286,2822,5000
"16953",2722059292,"20140604T000000",129000,1,1,650,15364,1,0,0,4,5,650,0,1967,0,98042,47.3721,-122.159,1630,7952
"16954",2223059099,"20140709T000000",284000,3,1.5,1500,10018,1,0,0,4,7,1500,0,1957,0,98058,47.468,-122.163,1500,10937
"16955",1703050500,"20150321T000000",645000,3,2.5,2490,5978,2,0,0,3,9,2490,0,2003,0,98074,47.6298,-122.022,2710,6629
"16956",6386600130,"20140624T000000",218000,3,1.5,1330,7600,1,0,0,4,7,1330,0,1968,0,98023,47.3103,-122.366,1500,7776
"16957",9194102188,"20141009T000000",675000,4,3.5,3190,6875,2,0,2,3,8,2120,1070,1999,0,98034,47.7082,-122.221,2550,6875
"16958",2464400285,"20141229T000000",575000,3,2.5,1590,2910,2,0,0,3,7,1110,480,1984,0,98115,47.6855,-122.321,1590,3880
"16959",6450301310,"20141030T000000",225000,2,1,830,5720,1,0,0,4,6,830,0,1950,0,98133,47.7339,-122.339,1150,5250
"16960",7427800080,"20150408T000000",626000,3,2.25,1810,5107,2,0,0,3,8,1810,0,1989,0,98033,47.6882,-122.171,1760,5454
"16961",40000669,"20150319T000000",499950,4,2.5,2910,20067,2,0,0,3,9,2910,0,2001,0,98168,47.4714,-122.273,1730,21420
"16962",5538300225,"20140513T000000",405000,4,1.75,2180,13529,1,0,0,3,7,1090,1090,1956,0,98155,47.7516,-122.294,2000,13529
"16963",4239400840,"20141029T000000",152500,3,1,1090,3523,1,0,0,4,6,1090,0,1969,0,98092,47.3161,-122.182,1030,3200
"16964",8035650500,"20140716T000000",325000,4,2.5,2160,6825,2,0,0,3,8,2160,0,1994,0,98031,47.4111,-122.2,2020,7035
"16965",3888100029,"20140529T000000",475300,3,1,2110,10005,1,0,0,5,7,1110,1000,1924,0,98033,47.688,-122.168,1360,9827
"16966",4364700585,"20150408T000000",485000,3,1.75,2180,7318,1,0,0,4,7,1210,970,1967,0,98126,47.5251,-122.37,2140,7560
"16967",9839300285,"20150412T000000",720000,3,2.5,2100,2200,2,0,0,4,7,1500,600,1919,0,98122,47.614,-122.294,1750,4400
"16968",6141100380,"20140515T000000",465000,3,1.75,1410,6886,1,0,0,3,7,1410,0,1924,2013,98133,47.7183,-122.353,1410,6561
"16969",5652601330,"20140604T000000",489000,3,1.5,1020,9072,1,0,0,3,7,920,100,1930,0,98115,47.695,-122.301,1620,7930
"16970",3025059093,"20140729T000000",3100000,5,5.25,5090,23669,2,0,0,3,12,5090,0,2006,0,98004,47.6297,-122.216,3830,22605
"16971",5466700290,"20150108T000000",288000,3,2.25,2090,7500,1,0,0,4,7,1280,810,1977,0,98031,47.3951,-122.172,1800,7350
"16972",5437800020,"20140808T000000",225000,3,1.75,1350,9793,1,0,0,4,7,1350,0,1968,0,98022,47.1981,-122.003,1690,8080
"16973",7784400185,"20150421T000000",499000,3,1.75,2650,11774,1,0,1,3,8,2240,410,1952,0,98146,47.4909,-122.363,2650,10120
"16974",5561301150,"20141111T000000",632000,5,3,3520,36558,2,0,0,4,8,2100,1420,1985,0,98027,47.4658,-122.007,3000,36558
"16975",1523550480,"20140613T000000",580000,3,2.5,2040,4627,2,0,0,3,8,2040,0,1992,0,98052,47.6365,-122.108,2230,4500
"16976",8083400066,"20150423T000000",730000,4,1.5,2340,5000,2,0,0,3,8,2100,240,1912,0,98122,47.6065,-122.291,2320,5500
"16977",3797710020,"20150327T000000",325000,4,2.25,1770,7799,2,0,0,3,7,1770,0,1998,0,98031,47.4192,-122.202,1770,7778
"16978",3205200480,"20150415T000000",421000,3,1.75,1100,8662,1,0,0,5,7,1100,0,1964,0,98056,47.5368,-122.173,1100,9240
"16979",869700050,"20150120T000000",316000,3,2.5,1490,4078,2,0,0,3,8,1490,0,1998,0,98059,47.4915,-122.155,1310,2767
"16980",2877101310,"20140804T000000",415000,2,1,1460,4200,1,0,0,4,6,880,580,1914,0,98117,47.6774,-122.361,1540,4200
"16981",7202330280,"20140922T000000",401000,3,2.25,1350,2839,2,0,0,3,7,1350,0,2003,0,98053,47.6824,-122.036,1650,3093
"16982",6146600420,"20150224T000000",229950,3,0.75,1030,12700,1,0,0,4,5,1030,0,1944,0,98032,47.3877,-122.236,1140,6955
"16983",8563030500,"20150330T000000",539950,3,1.75,1820,9875,1,0,0,4,8,1820,0,1966,0,98008,47.6243,-122.094,2670,10000
"16984",3624039150,"20140605T000000",335000,3,2,1170,5360,1,0,0,3,6,1170,0,1919,0,98106,47.5181,-122.364,1180,7200
"16985",7853210050,"20140707T000000",339000,3,2.5,1450,3748,2,0,0,3,7,1450,0,2004,0,98065,47.532,-121.85,1970,3748
"16986",3293700480,"20141020T000000",414950,4,1.75,2200,8545,1,0,0,4,7,1100,1100,1918,1982,98133,47.7481,-122.353,1940,9315
"16987",3210700170,"20141202T000000",650000,4,2,1610,8976,1,0,0,4,8,1610,0,1966,0,98004,47.6011,-122.192,1930,8976
"16988",8161020050,"20141203T000000",445000,3,2.5,2690,21883,2,0,0,3,8,2690,0,1994,0,98014,47.6462,-121.904,2370,21781
"16989",8731983340,"20150320T000000",295000,3,2.25,1850,7800,2,0,0,3,9,1850,0,1974,0,98023,47.3146,-122.379,2360,8000
"16990",7871500280,"20150413T000000",975000,4,2.25,2250,3600,2,0,0,4,9,2010,240,1912,1994,98119,47.643,-122.37,1910,3990
"16991",3276200280,"20141219T000000",296500,3,1.5,1580,10100,1,0,0,4,7,1580,0,1961,0,98055,47.4423,-122.193,1650,10032
"16992",826069180,"20141021T000000",440000,4,2.75,2030,56192,1,0,0,3,8,1550,480,1979,0,98077,47.752,-122.073,2510,44866
"16993",3955800080,"20141229T000000",420000,5,1.5,1890,10880,1,0,0,3,7,1890,0,1962,0,98034,47.7196,-122.197,1670,9750
"16994",1657310170,"20140723T000000",302000,3,2.5,2140,9492,2,0,0,3,8,2140,0,1994,0,98092,47.3289,-122.204,2180,9184
"16995",2597690050,"20150409T000000",350000,4,1.75,1770,7336,1,0,0,4,8,1770,0,1986,0,98058,47.4265,-122.163,2030,8183
"16996",720079001,"20140626T000000",667000,3,1.75,3320,478288,1.5,0,3,4,8,2260,1060,1933,1982,98022,47.2407,-121.953,2960,217800
"16997",3975400185,"20150513T000000",645000,3,2,1640,4218,1,0,0,4,7,910,730,1941,0,98103,47.6546,-122.344,1670,4000
"16998",3342101795,"20141111T000000",430000,4,2.75,1820,5400,1,0,0,4,7,1220,600,1988,0,98056,47.5204,-122.205,1630,5400
"16999",9297301190,"20140513T000000",413000,4,1,1410,6000,1,0,0,3,7,810,600,1925,0,98126,47.566,-122.373,1500,4800
"17000",7424100050,"20141201T000000",420000,3,1,1240,7300,1,0,0,3,7,1240,0,1968,0,98033,47.6775,-122.168,1240,8260
"17001",7199340480,"20141029T000000",495000,3,2.25,1780,8050,1,0,0,4,7,1230,550,1979,0,98052,47.6977,-122.126,1780,7200
"17002",2525049259,"20140812T000000",2187730,4,4.5,4240,13162,2,0,0,3,10,4240,0,2004,0,98039,47.6193,-122.229,3010,12163
"17003",8835700250,"20150426T000000",965000,4,2.5,3570,17411,2,0,0,3,10,3570,0,1990,0,98075,47.5617,-122.03,3510,16153
"17004",6150700005,"20141201T000000",5e+05,4,2.5,1900,5001,1,0,0,3,8,1200,700,2008,0,98133,47.7289,-122.335,1950,4680
"17005",6819100080,"20141001T000000",636100,3,1,1010,6000,1.5,0,0,3,7,1010,0,1919,1977,98119,47.6438,-122.357,1960,4000
"17006",3904902630,"20140603T000000",720000,4,2.5,2870,12648,2,0,0,4,9,2870,0,1986,0,98029,47.5632,-122.017,2560,12648
"17007",5152200020,"20150504T000000",298000,3,1.75,1620,12825,1,0,0,3,8,1340,280,1962,0,98003,47.3321,-122.323,2076,11200
"17008",3300701440,"20140729T000000",409000,2,1.75,1480,4000,1,0,0,4,6,740,740,1925,0,98117,47.6916,-122.38,1060,4000
"17009",1152700020,"20141226T000000",370000,4,2.5,2650,5706,2,0,0,3,9,2650,0,2005,0,98042,47.3515,-122.164,2760,5749
"17010",8944300010,"20140725T000000",230000,5,1,1410,9000,1,0,0,5,7,1410,0,1967,0,98023,47.3054,-122.369,1200,8346
"17011",8680300010,"20150324T000000",290000,3,2,1360,6685,1,0,0,3,7,1360,0,1952,0,98155,47.7365,-122.324,1300,8138
"17012",8731950080,"20150219T000000",420000,4,2.25,2930,9840,1,0,0,4,8,1560,1370,1977,0,98023,47.3103,-122.382,2800,8374
"17013",5608000080,"20140722T000000",917000,4,2.5,3500,10891,2,0,2,3,10,3500,0,1995,0,98027,47.5533,-122.093,3820,13521
"17014",2225039130,"20140625T000000",957000,5,3.25,3160,5000,2,0,2,3,10,2180,980,2005,0,98199,47.6464,-122.405,3160,5746
"17015",7504180130,"20140701T000000",482000,3,2.25,1710,21485,2,0,0,3,7,1710,0,1989,0,98074,47.6198,-122.053,1680,21485
"17016",3956100190,"20141121T000000",488000,3,1.75,2180,14734,2,0,0,3,9,2180,0,1990,0,98045,47.4831,-121.767,2300,21618
"17017",2346200050,"20141017T000000",760369,5,2.5,2870,4712,2,0,0,3,9,2870,0,2014,0,98006,47.5463,-122.182,2870,6768
"17018",40000471,"20140604T000000",170000,2,1,1500,18540,1,0,0,3,8,1500,0,1950,0,98168,47.4727,-122.281,1700,9355
"17019",9346950050,"20150429T000000",625000,3,2.5,2120,10021,1,0,0,4,8,1230,890,1976,0,98006,47.5621,-122.135,2690,10183
"17020",9477201150,"20141202T000000",357000,3,1.5,1590,6750,1,0,0,3,7,1080,510,1976,0,98034,47.73,-122.191,1590,7400
"17021",8078430130,"20150407T000000",583000,3,2.25,1830,8276,1,0,0,3,8,1350,480,1989,0,98074,47.6336,-122.025,1920,8276
"17022",6404600006,"20140820T000000",173250,3,2,1210,9097,1,0,0,4,7,1210,0,1954,0,98168,47.4849,-122.303,1360,10125
"17023",6415100122,"20140716T000000",414050,4,2,1590,10331,1.5,0,0,4,7,1590,0,1956,0,98133,47.7273,-122.332,1400,9434
"17024",5505700020,"20140618T000000",4e+05,3,1.75,1050,6150,1.5,0,0,4,6,950,100,1928,0,98116,47.5715,-122.394,1360,6150
"17025",1117300050,"20150327T000000",537000,3,2,1550,27003,1.5,0,0,3,8,1550,0,1982,0,98074,47.606,-122.056,2400,27003
"17026",8651710430,"20140606T000000",465000,4,2.25,2070,7500,2,0,0,4,7,2070,0,1977,0,98034,47.727,-122.217,2080,7700
"17027",9292000380,"20140818T000000",425000,3,2.25,1740,9682,1,0,0,5,8,1740,0,1969,0,98056,47.5138,-122.173,2100,9536
"17028",2525059127,"20141118T000000",445000,4,2,1700,21780,1,0,0,4,6,1080,620,1940,0,98052,47.6289,-122.108,2070,12054
"17029",1788300010,"20141211T000000",179950,2,1,1200,9000,1,0,0,3,6,1200,0,1958,0,98023,47.3277,-122.349,1040,9600
"17030",1150700130,"20150421T000000",275000,3,2.5,1710,7230,2,0,0,3,7,1710,0,1996,0,98003,47.2778,-122.298,1720,6537
"17031",3354400545,"20140715T000000",190000,4,2.5,1840,13493,2,0,0,3,7,1840,0,1994,0,98001,47.2649,-122.242,1430,11463
"17032",2742100009,"20140506T000000",385000,3,1.75,1900,5520,1,0,0,3,7,1280,620,1982,0,98118,47.5549,-122.292,1330,5196
"17033",2475900170,"20150429T000000",303000,4,1,2300,9583,1,0,0,3,6,1220,1080,1928,0,98024,47.5671,-121.89,1200,11325
"17034",9189700255,"20150105T000000",165000,3,1,970,7503,1,0,0,4,6,970,0,1967,0,98058,47.4688,-122.163,1230,9504
"17035",2769600480,"20150430T000000",6e+05,2,2,1270,5000,1,0,0,3,6,1270,0,1944,0,98107,47.6729,-122.363,2190,5000
"17036",2260800170,"20140718T000000",710000,3,2.25,3130,65775,2,0,0,4,8,3130,0,1978,0,98027,47.5462,-122.085,3130,72309
"17037",1118500010,"20150327T000000",875000,5,3.25,4230,21455,2,0,0,3,10,2720,1510,1990,0,98074,47.6375,-122.015,3280,22393
"17038",5636010280,"20140902T000000",269950,3,2.5,1480,9743,2,0,0,4,7,1480,0,1996,0,98010,47.3293,-122.001,1810,9601
"17039",2326059099,"20140502T000000",838000,4,2.5,3310,42998,2,0,0,3,9,3310,0,2001,0,98052,47.7232,-122.131,3350,42847
"17040",4423100095,"20140523T000000",670500,4,2,1590,6750,1,0,0,3,7,1590,0,1951,0,98102,47.6406,-122.317,2370,4500
"17041",8142000080,"20150212T000000",420000,4,1.5,1690,9391,1,0,0,3,7,1290,400,1960,0,98155,47.7438,-122.329,1780,9390
"17042",3222059007,"20140913T000000",370000,3,1.5,1690,161913,1,0,0,2,7,1430,260,1952,0,98030,47.356,-122.189,1930,12548
"17043",6648000050,"20140624T000000",360000,3,1.75,1500,7200,1,0,0,3,7,1500,0,1957,0,98133,47.7748,-122.337,1650,7392
"17044",3574900170,"20141003T000000",562500,4,2.5,2320,8721,2,0,0,3,8,2320,0,1991,0,98034,47.7326,-122.226,2260,8268
"17045",2008000130,"20140818T000000",360500,3,2.5,3300,11525,1,0,0,5,8,1650,1650,1961,0,98198,47.4113,-122.315,1950,9680
"17046",291300010,"20140521T000000",389999,3,2.25,1445,1471,2,0,0,3,7,1300,145,2003,0,98027,47.5342,-122.072,1410,1399
"17047",9412200280,"20140827T000000",450000,4,3,1890,13140,1,0,0,4,7,1270,620,1967,0,98027,47.5221,-122.044,1900,11160
"17048",9315000010,"20150303T000000",247500,4,2,1760,8400,1,0,0,3,7,1060,700,1962,0,98003,47.3258,-122.323,1280,8415
"17049",7889600080,"20150219T000000",208000,3,1,1050,6240,1,0,0,5,5,1050,0,1948,0,98146,47.4933,-122.338,1410,6240
"17050",8663310010,"20141226T000000",455000,3,2.5,1980,7309,2,0,0,3,7,1980,0,1993,0,98034,47.7257,-122.172,2060,9681
"17051",930000305,"20141110T000000",379400,4,1.75,2120,7680,1,0,0,4,7,1060,1060,1950,0,98177,47.7172,-122.361,1530,7680
"17052",7606200275,"20141230T000000",190000,3,1.5,760,40039,1,0,0,3,6,760,0,1906,0,98065,47.5295,-121.829,980,6000
"17053",203900380,"20140821T000000",326188,3,1,1300,8800,1,0,0,3,7,1300,0,1977,0,98053,47.64,-121.966,1600,12210
"17054",880000005,"20140522T000000",168000,2,2.5,1160,2174,2,0,0,3,7,1160,0,1998,0,98106,47.5264,-122.366,1380,1919
"17055",9406570290,"20140516T000000",314000,4,2.5,2340,8990,2,0,0,3,8,2340,0,2003,0,98038,47.3781,-122.03,2980,6718
"17056",5561000920,"20140502T000000",630000,4,2.75,2710,37277,2,0,0,3,9,2710,0,2000,0,98027,47.4634,-121.987,2390,39299
"17057",4037000470,"20150316T000000",550000,3,1.75,1440,8957,1,0,0,4,7,1440,0,1957,0,98008,47.6008,-122.118,1340,8780
"17058",8651511060,"20140630T000000",530000,4,2.25,1980,15086,2,0,0,3,8,1980,0,1981,0,98074,47.647,-122.064,2100,10927
"17059",9413600010,"20150206T000000",637500,3,1.75,1680,10685,1,0,0,4,7,1680,0,1966,0,98033,47.6556,-122.193,3340,10390
